1/27/2016,Sell,NAVB,6100,0.8601,9.99
1/27/2016,Sell,NAVB,233400,0.86,0
1/27/2016,Sell,NAVB,500,0.8602,0
2/8/2016,Buy,USO,5000,8.595,9.99
2/9/2016,Buy,USO,5000,8.0999,9.99
2/18/2016,Sell,USO,5000,8.85,9.99
3/9/2016,Buy,IDRA,10000,1.92,9.99
3/10/2016,Sell,USO,5000,9.973,9.99
3/14/2016,Buy,REXX,10000,1.88,9.99
4/8/2016,Buy,IDRA,5000,1.9499,9.99
4/11/2016,Buy,IMSC,1000,0.42,0
4/11/2016,Buy,REXX,10481,0.925,0
4/11/2016,Buy,IMSC,2500,0.41,9.99
4/11/2016,Buy,IMSC,7647,0.419,0
4/11/2016,Buy,REXX,900,0.923775,0
4/11/2016,Buy,REXX,2200,0.9247,9.99
4/12/2016,Buy,REXX,16419,1.16,9.99
4/12/2016,Buy,IMSC,5579,0.435,9.99
4/15/2016,Sell,REXX,13581,1.1,9.99
4/19/2016,Buy,REXX,20000,1.12,9.99
4/22/2016,Sell,ARO,2000,0.075,9.99
4/27/2016,Sell,IDRA,2100,1.781,9.99
4/27/2016,Sell,IDRA,2900,1.7845,0
4/27/2016,Sell,IMSC,11147,0.4951,9.99
4/27/2016,Sell,IMSC,2500,0.4953,9.99
4/28/2016,Sell,IMSC,3079,0.4851,9.99
4/28/2016,Sell,REXX,20000,1.0,9.99
4/28/2016,Sell,REXX,200,1.0001,0
4/28/2016,Sell,REXX,16219,1.0,9.99
4/28/2016,Sell,IDRA,10000,1.71,9.99
5/3/2016,Buy,DWTI,200,102.6,9.99
5/4/2016,Buy,IDRA,10000,1.52,9.99
5/4/2016,Sell,DWTI,200,105.3,9.99
5/5/2016,Sell,IDRA,10000,1.35,9.99
5/6/2016,Sell,NAVB,50000,1.26,9.99
5/6/2016,Sell,NAVB,50000,1.26,9.99
5/9/2016,Sell,NAVB,800,1.2516,0
5/9/2016,Sell,NAVB,99100,1.25,9.99
5/9/2016,Sell,NAVB,100,1.255,0
5/11/2016,Sell,NAVB,1300,1.035,9.99
5/11/2016,Sell,NAVB,48700,1.03,0
5/11/2016,Buy,IMSC,9000,0.8025,0
5/11/2016,Buy,IMSC,1000,0.8,9.99
5/11/2016,Buy,AGEN,5000,3.3656,9.99
5/11/2016,Buy,AGEN,600,3.3,9.99
5/11/2016,Buy,AGEN,4400,3.3099,0
5/12/2016,Buy,IMSC,10000,0.728,9.99
5/13/2016,Buy,AGEN,10000,3.44,9.99
5/13/2016,Buy,AGEN,10000,3.45,9.99
5/16/2016,Buy,AGEN,5000,3.5152,9.99
5/16/2016,Buy,AGEN,5000,3.4955,9.99
5/17/2016,Buy,IMSC,2000,0.565,9.99
5/17/2016,Buy,IMSC,1000,0.599,9.99
5/17/2016,Buy,IMSC,17000,0.6,0
5/20/2016,Buy,PDEX,1400,3.9864,9.99
5/20/2016,Buy,PDEX,3600,3.9999,0
5/20/2016,Buy,CARA,800,5.8537,9.99
5/20/2016,Buy,CARA,900,5.86,0
5/20/2016,Buy,CARA,200,5.8699,0
5/20/2016,Buy,CARA,100,5.85,0
5/24/2016,Buy,CARA,913,5.9499,9.99
5/24/2016,Buy,CARA,887,5.95,0
5/24/2016,Buy,CARA,200,5.9496,0
